17.2,68,16
16.4,97,37
18.1,89,35
26.8,65,42
38.2,79,88
29.7,63,49
38.9,63,77
21.1,82,39
15.6,73,15
18.7,95,42
19.8,91,42
17.4,84,29
36.0,90,90
17.6,90,35
36.9,90,93
23.8,71,38
34.8,87,84
36.5,82,85
34.7,88,84
23.2,70,35
24.0,82,47
30.3,94,76
17.8,91,36
36.4,75,79
33.2,93,84
20.0,81,35
19.8,100,49
33.3,97,87
38.7,72,84
19.9,64,21
20.6,60,20
15.5,86,25
29.9,82,65
30.9,95,79
30.0,88,70
19.1,78,30
30.4,96,78
38.3,75,85
39.4,93,100
30.7,80,66
24.1,96,59
33.6,68,65
20.2,70,26
29.5,81,63
18.7,63,16
26.1,81,53
18.6,96,42
16.1,98,37
26.4,99,68
19.8,88,40
14.9,65,7
35.3,93,90
15.6,61,5
38.6,72,83
31.1,65,55
15.5,99,36
14.4,91,26
23.2,62,29
21.9,90,47
24.1,61,31
23.0,92,52
16.5,69,15
17.5,85,30
29.3,97,75
18.1,78,27
37.8,60,71
36.5,71,76
16.3,70,15
17.1,94,36
24.9,74,44
26.4,99,68
37.3,86,90
28.2,83,61
32.0,67,59
31.3,62,53
38.4,61,74
37.1,90,93
22.9,90,50
25.6,85,55
22.6,72,35
21.2,82,39
22.3,67,30
26.6,79,53
29.0,65,49
19.8,89,40
23.0,77,40
26.9,69,46
15.8,73,16
15.2,96,32
34.4,90,85
29.7,70,55
33.6,98,89
15.8,98,36
27.1,100,71
34.1,81,77
27.1,94,66
38.2,75,84
27.2,93,66
22.9,70,34
24.9,93,59
16.4,77,21
20.4,67,25
19.7,74,28
35.3,85,84
22.4,80,41
35.6,64,68
24.3,97,60
20.7,93,46
26.6,69,45
25.8,77,49
18.9,65,18
22.9,88,49
37.7,99,100
17.3,90,34
23.0,64,30
22.5,96,54
22.1,61,25
18.2,80,28
19.8,96,46
37.3,79,85
34.0,71,69
30.4,60,49
31.9,63,56
24.7,82,50
39.1,87,97
26.0,78,50
14.5,95,29
30.8,95,78
28.7,61,45
15.2,85,23
37.2,86,90
27.4,97,70
21.3,81,39
36.6,65,72
29.6,88,69
32.6,91,80
30.5,64,53
20.7,86,41
25.8,60,35
24.0,82,47
36.5,66,72
16.5,82,25
24.0,93,56
37.3,92,95
30.2,82,66
30.2,67,54
26.4,77,51
16.1,67,12
20.2,95,46
21.2,63,24
26.2,93,63
38.4,93,99
15.9,68,12
20.1,71,27
15.6,95,33
39.0,100,100
34.4,87,83
27.5,69,48
14.5,70,9
26.9,77,52
18.4,74,24
19.2,63,18
30.0,87,69
31.7,76,66
14.4,62,3
22.3,86,46
27.9,89,65
22.8,67,32
14.5,72,11
30.5,98,80
23.1,82,45
34.3,65,65
16.0,63,8
23.7,99,60
16.2,67,12
30.2,61,49
17.3,87,31
30.3,84,68
36.7,68,74
22.1,97,54
21.5,83,41
24.0,93,56
19.1,98,46
19.5,60,16
21.0,74,32
22.1,97,54
21.0,75,33
33.8,97,89
36.4,91,92
22.4,95,53
25.6,63,37
39.3,71,84
28.3,73,53
26.9,69,46
20.4,84,38
36.8,95,96
25.1,85,53
34.0,95,88
35.1,76,76
29.3,68,52
24.8,95,60
18.3,62,14
19.0,83,33
35.8,86,86
24.8,83,51
22.4,75,37
14.4,80,17
27.9,82,59
15.1,87,25
14.2,80,16
27.5,62,42
21.7,95,51
15.1,72,13
16.6,65,12
16.8,63,11
21.1,86,42
35.2,66,68
33.9,71,68
36.2,64,70
30.2,97,78
29.7,87,69
25.4,62,36
28.6,67,49
18.8,86,35
28.4,95,71
35.0,61,64
16.7,82,26
32.0,86,75
14.8,97,32
35.9,63,68
17.6,91,35
30.1,99,79
37.6,83,89
38.4,68,79
16.0,60,6
18.6,71,22
19.0,98,45
27.8,88,64
20.5,70,27
34.6,62,63
20.6,86,40
29.8,66,52
19.5,79,32
34.7,69,69
26.9,98,69
25.9,88,58
20.2,89,42
17.3,100,42
27.6,69,48
25.1,84,52
34.8,90,86
38.8,76,87
18.0,67,17
38.5,99,100
39.5,62,78
19.0,92,40
23.9,65,33
25.0,83,51
30.3,98,79
24.5,70,39
14.3,94,28
19.4,76,29
24.6,60,32
16.5,83,26
22.4,93,51
15.3,93,30
19.0,79,30
16.7,89,31
22.4,90,49
26.0,84,55
34.6,84,81
34.6,100,94
28.6,96,72
38.7,62,76
15.9,70,14
16.8,60,8
16.5,90,31
16.9,66,13
28.0,79,57
30.8,90,74
26.1,62,38
14.3,79,16
26.9,99,70
28.1,89,65
36.5,67,73
18.8,87,36
28.0,77,55
37.9,85,92
14.4,75,13
16.3,62,8
34.4,66,66
26.4,77,51
37.3,64,73
27.9,64,45
38.0,83,90
16.8,78,23
38.8,78,89
34.3,81,78
21.7,77,37
18.2,68,19
19.5,84,36
30.8,71,59
37.6,81,87
31.4,87,74
16.4,92,33
21.4,92,48
23.1,98,58
29.0,65,49
25.8,96,64
32.6,62,57
35.9,100,98
29.8,63,50
20.3,81,36
22.4,66,30
37.3,86,90
20.6,64,23
28.2,95,70
39.0,69,82
29.1,75,57
32.5,92,81
32.6,67,61
16.2,94,34
15.2,94,31
18.6,78,28
25.7,96,64
27.4,80,56
30.5,72,59
15.9,69,13
22.7,88,48
28.3,61,44
31.6,100,85
34.8,94,89
27.9,72,51
21.4,66,27
25.4,78,48
16.2,69,14
36.1,93,93
30.4,90,73
22.7,84,45
26.9,96,67
36.7,95,96
18.0,75,24
26.6,77,51
29.5,81,63
16.1,60,6
18.7,75,26
17.6,78,25
34.8,71,71
30.2,66,53
24.9,62,34
33.6,62,60
32.7,74,67
29.9,61,48
14.6,75,14
30.5,61,50
39.0,81,92
35.7,76,78
39.1,81,92
37.4,75,82
19.2,69,23
26.6,71,46
33.3,85,78
34.2,97,90
26.6,92,63
27.3,70,48
21.3,80,38
32.0,73,64
29.9,97,77
32.7,63,58
22.7,94,53
28.6,71,52
22.9,96,55
28.0,86,63
25.3,93,60
16.9,94,36
31.5,67,58
39.3,89,99
16.2,100,38
26.9,79,54
16.5,97,37
32.2,81,71
32.2,95,82
29.7,80,63
39.3,100,100
34.2,77,74
32.7,78,70
21.5,91,47
21.4,77,36
18.4,63,15
22.4,83,43
29.6,98,77
17.8,83,30
19.6,64,20
28.0,80,58
39.1,88,98
24.7,77,46
28.5,60,43
39.5,89,100
25.2,64,37
25.5,97,64
37.8,72,81
19.2,66,20
25.0,62,34
16.6,80,24
14.0,62,1
22.0,88,46
36.7,87,90
38.6,66,78
23.3,96,57
24.2,86,51
28.8,82,62
22.5,98,56
22.7,66,31
34.0,69,67
16.7,83,26
28.7,64,47
23.2,62,29
37.2,82,87
33.7,70,67
32.5,88,78
20.6,93,46
36.7,68,74
26.1,84,55
24.4,74,42
31.1,97,81
17.2,92,35
21.6,62,24
37.7,93,97
28.9,89,68
35.9,98,96
34.5,64,65
35.8,73,76
26.9,97,68
29.3,66,51
24.6,93,58
33.6,94,86
15.7,73,15
21.3,92,47
14.5,100,33
37.6,62,72
16.0,77,19
38.9,93,100
29.9,84,67
24.6,68,38
31.4,88,74
15.1,81,20
25.1,75,45
17.6,67,16
19.6,96,45
16.2,71,15
15.8,99,36
33.6,94,86
18.3,88,35
17.2,66,14
25.2,62,35
17.8,95,39
22.8,71,35
15.3,70,12
15.1,94,30
32.8,60,56
27.7,94,68
31.6,82,70
35.8,82,83
31.3,91,77
15.3,94,31
39.4,97,100
27.3,84,59
16.6,79,23
31.3,99,83
21.3,95,50
34.8,67,68
37.2,91,94
32.8,76,69
24.1,89,53
24.4,67,37
28.9,86,65
34.9,63,65
28.7,98,74
36.2,95,94
38.2,66,77
31.4,96,81
30.3,85,69
25.5,86,55
34.4,61,62
28.5,98,74
34.6,75,74
29.7,95,75
35.3,70,72
35.9,69,73
19.4,66,21
16.4,66,12
14.1,85,20
25.0,94,60
18.3,97,42
19.6,75,29
35.1,97,93
24.8,80,48
17.5,92,36
22.4,97,55
21.3,96,51
29.0,75,57
39.6,96,100
18.1,77,26
31.1,60,51
21.7,91,48
27.4,62,42
21.0,88,43
34.8,97,92
17.3,66,15
21.0,76,34
14.4,80,17
20.8,60,20
13.9,89,23
17.6,63,13
33.5,95,86
33.1,96,86
23.4,65,32
32.4,84,74
20.2,71,27
39.5,82,94
16.2,68,13
24.6,98,62
25.6,91,59
34.9,83,81
29.3,78,60
38.3,89,96
19.9,73,28
24.6,68,38
25.1,87,55
35.3,79,79
23.1,63,30
23.2,73,38
35.1,87,85
15.7,87,27
31.3,100,84
17.6,78,25
29.9,96,76
38.6,76,86
26.7,83,56
31.5,100,84
18.6,100,46
15.7,93,31
24.0,74,41
38.7,89,97
16.1,83,25
27.1,65,43
19.6,74,28
24.1,89,53
32.8,83,75
30.9,82,68
20.6,100,52
34.8,74,73
17.2,85,29
39.3,67,81
39.0,66,80
27.5,75,52
25.8,73,46
31.1,66,56
35.1,67,69
26.9,95,67
32.1,60,54
16.1,94,33
28.6,100,76
38.2,75,84
23.3,64,31
16.1,94,33
39.5,98,100
36.1,78,81
14.0,93,26
26.1,92,62
26.5,73,48
32.9,72,66
21.2,99,53
16.5,89,31
29.3,62,47
21.6,68,29
21.2,88,44
28.5,96,72
35.5,72,74
24.0,92,55
32.0,69,61
19.0,98,45
36.5,77,81
34.0,93,86
34.0,92,85
38.9,96,100
19.7,94,44
26.5,63,40
34.3,98,91
35.0,64,66
18.5,61,14
26.3,77,50
17.8,98,42
38.2,69,80
19.1,87,37
33.7,64,62
14.6,87,23
23.8,70,37
30.4,94,76
32.5,73,66
18.3,93,39
35.1,75,75
27.8,60,41
29.0,99,76
37.7,63,73
30.3,68,55
30.6,94,77
19.9,86,38
33.4,82,76
33.3,62,59
30.8,69,57
22.1,89,47
17.6,76,23
26.5,62,39
39.3,71,84
28.1,100,74
30.6,71,58
25.2,95,61
34.9,95,91
17.4,81,27
23.6,88,51
35.8,62,67
14.9,80,19
28.1,88,65
35.5,74,76
34.5,63,64
38.3,98,100
38.2,96,100
28.5,61,44
38.2,71,81
24.8,97,62
38.2,90,96
26.0,87,57
24.2,72,40
33.0,100,89
17.9,66,16
29.8,92,73
22.6,83,44
25.8,64,38
18.6,67,19
21.6,74,34
19.5,71,25
19.1,93,42
17.4,81,27
34.0,80,76
20.9,93,47
28.2,90,66
29.2,70,53
30.7,76,63
38.2,99,100
38.3,82,90
23.7,80,45
33.6,74,70
15.9,67,11
29.8,80,63
27.7,66,46
18.2,87,34
33.3,65,62
37.5,79,86
28.0,87,63
28.4,62,45
26.3,81,54
35.7,93,91
17.2,78,24
38.4,81,90
23.1,67,33
21.3,94,49
20.1,76,31
16.7,85,28
26.0,77,49
38.9,86,95
26.6,93,64
23.4,66,33
37.4,90,94
19.9,98,48
28.1,91,67
23.5,86,49
39.0,83,93
26.2,64,40
39.2,80,91
21.9,80,39
31.3,60,52
21.6,76,35
34.8,91,87
39.1,71,84
23.3,90,52
20.3,74,30
29.7,98,77
22.6,100,58
16.6,61,8
18.3,90,37
16.9,83,27
18.2,96,41
14.9,78,17
17.4,72,20
24.1,69,37
18.6,85,34
23.6,61,29
27.2,84,59
20.2,93,45
27.6,69,48
16.7,95,36
38.6,83,92
29.5,75,58
28.2,100,74
16.8,63,11
25.9,90,59
16.8,72,18
39.2,70,83
14.8,73,13
15.4,60,4
14.8,77,16
14.4,86,22
37.8,81,88
24.4,68,37
38.8,68,81
17.6,75,23
16.0,74,17
32.9,96,85
35.1,72,73
37.2,85,89
22.9,96,55
23.7,84,48
23.5,76,41
26.9,67,44
34.4,87,83
33.7,97,89
32.2,84,74
32.6,66,60
23.9,78,44
15.6,70,13
22.1,61,25
18.3,84,32
37.4,60,70
14.3,97,30
23.5,89,52
20.1,61,19
28.9,93,71
20.6,99,51
24.0,73,40
38.4,83,91
36.0,73,76
19.6,79,32
27.9,87,63
26.7,61,39
37.1,70,77
22.3,95,53
34.6,91,86
27.8,71,50
35.3,69,71
21.9,62,25
33.9,77,73
31.7,84,72
21.3,79,37
37.4,86,91
38.3,97,100
21.6,83,41
29.3,85,66
38.9,84,94
35.4,78,78
20.2,60,18
20.6,86,40
36.0,95,94
22.1,93,51
15.6,85,25
29.0,60,45
37.1,62,71
36.2,68,73
39.4,82,94
29.5,62,48
27.1,65,43
32.7,83,74
18.2,88,35
34.3,80,77
18.0,79,27
34.6,88,84
31.7,70,61
23.3,84,47
16.3,92,32
25.6,100,67
21.6,61,23
32.2,95,82
36.3,70,75
31.7,82,71
28.7,79,59
15.5,84,24
34.6,70,70
32.7,96,85
21.7,89,46
23.3,84,47
27.1,75,51
34.6,97,91
37.8,61,72
21.1,87,43
26.4,89,60
36.7,69,75
37.4,87,92
30.8,94,77
30.1,74,59
21.6,90,47
27.4,69,47
28.7,68,50
27.7,95,69
20.9,88,43
28.2,86,63
37.7,95,99
16.9,63,11
22.4,71,34
30.9,95,79
24.5,88,54
14.9,97,32
17.4,96,39
18.2,68,19
22.4,65,29
15.7,68,11
26.2,63,39
19.9,97,47
31.4,69,59
14.7,83,20
16.4,81,24
28.8,79,59
20.9,69,28
24.7,84,51
26.6,90,62
16.0,68,12
39.2,65,79
33.4,96,87
15.9,90,30
21.5,86,43
30.3,89,72
31.2,82,69
36.0,74,77
18.2,62,14
38.9,78,89
20.8,90,44
17.7,67,16
22.6,84,45
22.0,83,42
25.1,70,41
16.6,82,25
16.7,99,39
16.3,85,27
29.3,87,67
14.5,91,26
22.7,85,46
20.0,97,47
34.2,66,65
39.0,85,95
33.8,90,83
14.1,64,3
23.0,68,33
38.6,79,89
29.2,72,55
24.1,92,56
29.4,62,48
20.4,96,48
37.8,90,95
17.1,80,25
32.9,82,74
22.0,66,29
35.4,63,66
35.9,92,91
36.7,71,77
25.2,96,62
35.7,82,83
38.3,100,100
37.0,61,70
37.7,66,76
29.0,77,58
31.0,80,67
20.9,91,45
23.2,70,35
21.8,87,45
31.2,74,63
29.2,94,73
18.2,78,27
18.1,96,41
23.0,64,30
25.8,60,35
37.5,65,74
36.2,78,81
16.2,81,23
33.5,84,78
38.7,100,100
16.7,80,24
18.4,78,27
22.1,98,55
25.4,93,60
24.5,74,43
21.9,91,48
26.9,84,58
16.5,60,7
29.3,66,51
31.1,80,67
23.3,76,41
25.5,74,46
37.4,71,79
32.1,90,78
28.0,87,63
21.4,68,28
16.6,92,33
29.3,98,76
33.3,72,67
30.4,86,70
14.3,73,11
21.5,88,45
24.2,86,51
37.0,85,89
39.2,76,88
15.5,87,26
22.4,71,34
24.0,93,56
14.6,90,26
22.1,71,33
39.1,82,93
24.9,86,53
20.3,77,32
33.4,78,72
19.7,84,36
25.7,77,49
19.8,69,24
32.3,82,72
19.6,99,48
17.5,61,11
14.8,76,15
37.6,60,71
23.4,72,38
36.8,72,78
19.5,81,33
18.5,70,21
29.9,88,70
35.5,88,87
39.5,96,100
34.2,76,73
38.0,97,100
37.0,91,94
22.9,87,48
30.5,91,74
26.2,99,68
17.7,91,36
14.2,89,24
13.9,69,7
14.1,93,27
36.1,71,75
18.0,73,22
28.3,97,72
22.7,80,42
25.4,69,41
14.2,86,21
36.2,82,84
17.4,83,28
15.5,99,36
29.1,79,60
31.8,82,71
20.5,100,51
25.9,81,52
36.5,82,85
19.6,79,32
15.0,68,9
28.1,99,73
21.2,96,50
34.3,96,90
28.5,72,53
14.1,72,10
14.4,63,3
21.8,100,55
14.2,100,32
24.8,75,44
24.0,70,38
15.2,69,11
33.7,63,61
30.3,80,65
33.5,86,79
29.2,90,69
36.6,76,80
26.3,66,42
30.6,85,70
26.5,92,63
30.7,100,82
20.3,62,20
36.6,64,71
15.4,89,27
30.4,92,75
26.9,93,65
38.3,69,80
37.4,65,74
20.1,64,21
25.9,86,56
19.4,97,46
29.1,97,75
22.2,85,44
30.2,60,48
25.3,85,54
27.5,91,65
19.9,92,43
34.1,85,80
24.4,82,49
33.2,66,62
36.7,92,94
32.2,72,64
15.7,98,35
30.6,92,75
15.7,88,27
29.9,89,71
20.8,83,39
25.7,89,58
24.2,73,41
28.2,75,54
34.7,76,75
36.2,94,94
32.9,69,64
24.9,76,45
25.4,72,44
37.6,78,85
26.2,70,44
21.3,100,54
27.0,86,60
32.4,89,78
21.8,61,24
33.0,72,66
32.0,62,55
36.5,82,85
18.5,77,27
26.6,71,46
29.1,66,50
26.7,79,53
27.5,98,71
32.3,61,55
30.0,89,71
21.9,68,30
30.4,69,56
38.9,81,91
23.9,86,50
23.3,92,53
20.8,64,23
35.2,89,87
31.7,93,79
17.3,91,35
28.9,68,51
27.8,84,60
30.8,73,61
25.2,84,53
16.9,64,12
25.8,72,45
20.6,89,43
32.3,63,57
14.8,84,21
36.1,67,72
18.4,94,40
23.6,68,35
14.5,66,6
34.4,87,83
23.9,81,46
27.4,73,50
16.9,79,24
31.1,61,52
30.7,94,77
35.6,76,77
14.2,61,1
34.9,65,67
18.1,93,39
29.2,61,46
30.8,80,66
20.0,63,20
27.5,90,64
21.5,79,38
30.5,60,49
14.6,71,10
14.0,69,7
16.3,80,23
30.2,65,52
28.5,91,68
34.5,75,73
22.3,85,45
27.9,87,63
33.5,83,77
22.4,61,26
37.9,80,88
19.1,69,22
37.4,96,99
18.3,86,34
22.9,60,26
29.3,85,66
30.2,72,58
35.7,60,65
28.0,61,43
17.8,92,37
25.6,60,35
20.2,79,34
24.3,97,60
28.8,99,75
35.2,91,88
19.3,65,20
16.4,98,37
32.2,74,66
37.7,81,88
34.3,93,87
38.0,86,93
20.3,66,24
28.8,77,58
14.8,82,20
23.8,86,50
34.7,68,68
28.3,100,75
30.9,67,56
24.0,95,58
33.5,69,66
26.2,68,43
30.4,75,61
22.2,77,38
15.5,74,16
30.5,85,69
37.5,94,98
23.5,65,32
27.7,89,64
21.2,67,27
14.4,95,29
36.9,76,81
34.1,77,74
20.6,75,32
32.9,65,61
23.6,65,33
39.5,95,100
16.6,94,35
27.1,67,45
25.0,95,61
30.5,95,77
31.5,76,65
34.8,81,79
17.0,68,15
22.2,87,46
32.9,75,69
17.2,100,41
15.1,85,23
34.1,97,90
36.2,70,74
29.8,63,50
19.6,61,17
24.0,69,37
22.8,85,46
19.9,81,34
29.8,92,73
25.0,76,46
25.1,74,44
33.7,87,81
30.9,61,51
30.4,73,59
33.5,66,63
16.2,63,9
17.2,89,33
38.6,73,84
37.0,77,82
24.4,72,41
26.4,78,51
35.9,69,73
39.2,66,80
37.7,78,85
28.9,98,75
18.3,92,38
23.8,99,60
18.7,99,45
21.9,89,47
31.0,79,66
35.5,64,68
15.9,69,13
21.5,65,26
31.3,100,84
31.9,97,83
25.7,89,58
18.5,84,33
23.2,75,39
21.3,75,34
15.9,94,33
17.4,89,33
33.8,93,86
25.8,86,56
19.3,94,43
22.2,71,33
23.9,67,35
24.6,86,52
26.1,70,44
32.0,80,70
29.5,77,60
14.1,67,6
30.7,81,67
31.7,98,83
19.6,71,25
39.3,88,98
19.9,75,29
35.2,82,81
15.9,65,10
35.0,79,78
25.7,80,51
38.8,84,93
21.3,74,33
36.0,70,74
17.3,94,37
14.3,70,9
23.7,88,51
25.0,99,64
18.3,64,16
19.6,83,35
25.2,66,38
31.4,67,58
14.7,65,6
19.5,83,35
30.4,82,67
31.9,86,74
20.9,70,28
35.5,81,81
25.1,70,41
19.0,69,22
34.5,91,86
37.8,100,100
36.2,78,81
33.7,98,89
26.8,67,44
31.6,66,57
32.4,80,71
21.9,77,37
20.1,66,23
35.1,68,70
30.5,83,68
17.5,67,16
22.7,85,46
15.5,84,24
21.0,93,47
29.3,89,69
16.7,93,34
30.1,81,65
21.5,81,39
27.5,99,72
15.5,69,12
23.5,60,28
37.4,89,93
38.2,75,84
31.0,81,68
31.1,100,83
26.1,65,40
27.4,79,55
27.1,69,46
30.0,80,64
27.1,94,66
32.7,75,68
21.2,67,27
26.3,84,56
32.9,98,87
26.8,94,65
17.6,100,43
26.7,62,40
18.2,94,40
29.2,96,74
39.3,78,90
39.2,82,93
34.2,67,66
32.4,71,64
28.5,68,50
16.0,86,27
25.5,86,55
15.4,72,14
38.8,91,99
20.9,65,24
14.4,93,27
39.0,96,100
26.6,87,59
14.3,100,33
36.0,87,87
29.2,78,60
23.7,97,59
21.0,81,38
23.3,64,31
27.3,74,51
39.2,66,80
34.7,86,83
20.3,65,23
16.9,88,31
19.7,68,23
22.1,81,41
30.7,65,54
27.1,67,45
29.9,95,76
15.3,95,32
15.0,88,25
19.9,90,41
20.2,73,29
33.0,67,62
30.4,98,79
22.7,71,35
24.4,65,35
15.3,79,19
18.9,81,31
29.5,81,63
22.0,65,28
21.0,64,24
37.8,61,72
14.1,60,0
31.2,74,63
29.9,96,76
27.3,93,66
23.6,71,37
22.4,84,44
36.9,76,81
36.7,97,98
16.6,91,32
26.1,82,54
17.3,69,17
18.3,73,23
18.5,74,25
19.3,64,19
32.1,65,58
37.5,75,82
35.2,68,70
29.0,86,66
33.8,62,61
24.6,85,52
25.2,71,42
16.6,98,38
18.7,71,23
32.6,63,58
15.5,98,35
17.9,86,32
30.0,93,74
23.0,90,51
36.8,94,95
37.9,84,91
22.0,85,44
37.1,60,69
17.3,83,28
15.5,90,28
35.6,83,83
38.8,86,95
30.0,74,59
23.9,65,33
36.7,77,82
32.3,71,64
23.7,88,51
34.6,73,72
14.9,81,19
18.3,82,30
18.8,99,45
28.3,86,64
19.2,90,39
38.9,89,98
23.9,73,40
35.6,70,73
31.7,83,71
23.8,80,45
25.9,73,46
35.0,65,67
16.8,63,11
26.2,67,42
29.4,97,76
17.3,75,22
33.3,80,74
22.5,75,37
26.1,75,48
38.2,78,87
25.5,67,40
14.4,68,7
27.9,93,68
22.2,64,28
18.5,92,39
25.8,83,54
17.1,70,17
16.8,73,19
24.4,67,37
35.6,79,80
15.2,63,6
39.5,96,100
14.4,71,10
22.2,83,43
26.1,77,50
32.3,92,80
24.5,76,44
30.9,79,66
21.9,64,27
25.4,70,42
26.6,73,48
21.8,68,30
37.0,68,75
31.3,86,73
27.1,65,43
39.6,95,100
17.5,75,22
34.1,92,86
36.7,91,93
17.4,74,21
38.3,92,98
19.4,78,30
19.9,92,43
26.4,83,55
33.3,70,66
22.5,62,27
34.6,89,85
24.6,63,34
14.1,87,22
29.3,98,76
26.5,80,53
15.8,92,31
16.1,86,27
14.0,85,20
38.9,60,75
30.8,61,51
31.3,72,61
30.7,79,65
21.6,98,53
16.0,68,12
38.8,95,100
30.2,64,52
35.1,100,95
37.6,63,73
30.6,89,73
26.3,65,41
26.0,64,39
23.9,73,40
17.6,87,32
33.8,78,74
36.3,96,95
34.9,71,71
26.8,81,55
26.0,60,36
20.1,86,39
36.4,61,68
36.7,86,89
17.7,100,43
14.3,80,17
16.4,68,13
15.3,86,25
25.9,82,53
22.8,65,30
35.7,84,84
37.1,66,74
16.1,82,24
14.8,96,31
34.6,84,81
38.6,62,75
18.4,69,20
19.8,83,36
18.4,69,20
18.3,98,43
36.7,82,86
36.3,83,85
15.7,83,23
29.8,91,72
26.4,89,60
16.5,80,23
19.0,70,23
25.4,69,41
20.0,96,47
17.2,92,35
35.1,64,66
34.5,99,93
29.1,69,52
19.1,72,25
36.7,83,86
29.2,87,67
15.0,90,27
25.7,72,45
24.2,84,50
34.2,84,80
28.6,93,70
38.7,76,87
35.8,79,80
37.8,90,95
20.0,62,19
37.8,98,100
32.2,66,59
14.3,71,10
38.8,67,80
23.1,87,49
14.8,85,22
25.7,97,65
16.3,83,25
16.8,99,39
20.2,86,39
23.3,87,49
38.0,68,78
16.8,82,26
29.1,83,64
29.1,97,75
25.5,98,65
24.7,87,54
22.7,60,26
37.8,100,100
25.8,66,40
24.6,65,36
31.0,68,57
18.3,70,21
32.7,82,74
24.6,89,55
39.5,97,100
25.9,89,59
15.1,100,35
18.7,60,14
32.6,89,79
36.2,72,76
34.3,63,63
14.0,81,17
22.2,60,24
23.9,82,47
35.6,69,72
19.9,67,23
25.7,68,41
38.3,95,100
28.6,95,72
21.8,94,50
38.9,70,83
14.7,65,6
14.8,65,6
27.1,67,45
23.2,80,43
31.0,77,64
20.9,66,25
21.4,91,47
33.4,92,84
29.4,86,67
34.2,80,76
26.0,93,62
33.8,89,82
28.2,79,58
16.3,100,39
29.4,95,74
20.8,75,32
22.6,98,56
24.5,68,38
32.3,93,81
19.1,64,18
37.8,60,71
17.8,61,12
35.1,61,64
21.9,98,54
20.0,91,43
29.2,85,65
38.3,77,86
28.1,80,58
36.1,60,66
16.7,74,19
26.6,75,50
29.1,85,65
36.2,94,94
25.3,100,66
35.5,83,83
21.7,96,52
16.9,96,37
23.6,70,37
16.0,86,27
23.5,94,56
20.4,83,37
21.8,84,42
19.7,61,18
16.1,89,29
13.9,85,20
16.2,72,16
14.0,78,14
32.4,66,60
29.9,79,63
37.8,71,80
25.1,81,50
33.4,81,75
39.4,83,94
19.4,76,29
25.1,71,42
37.6,88,93
22.5,72,35
31.8,95,81
25.9,88,58
33.7,76,72
35.3,83,82
32.3,76,68
30.9,62,52
15.1,95,31
14.8,76,15
14.2,100,32
36.1,88,89
26.6,67,43
34.4,99,92
16.1,91,31
30.3,100,81
26.3,91,62
15.6,76,17
27.9,82,59
15.0,100,35
38.9,65,79
24.9,96,61
17.7,60,11
28.8,87,66
22.9,67,32
33.0,62,58
23.2,88,50
31.0,73,61
24.4,87,53
14.3,92,26
36.0,95,94
29.6,84,66
32.3,77,68
14.0,67,5
14.2,75,12
20.2,73,29
16.0,71,15
34.4,67,67
29.4,91,71
36.0,84,85
23.4,79,43
20.5,86,40
28.4,66,48
28.8,88,67
27.3,81,57
28.9,70,52
26.6,65,42
15.1,74,14
27.9,75,53
39.1,84,94
18.3,66,18
30.7,67,55
18.7,76,27
18.2,80,28
28.5,79,59
24.4,75,43
29.3,60,46
16.9,84,28
22.0,69,31
36.2,64,70
35.9,83,84
34.1,77,74
30.5,68,56
